1613670458.8990002,[]
1613670458.93027,[]
1613670459.9686432,[]
1613670460.001602,[]
1613670461.079885,[]
1613670461.188886,[]
1613670462.2459111,[]
1613670462.2914639,[]
1613670463.437783,[]
1613670463.504631,[]
1613670464.5675032,[]
1613670464.6278772,[]
1613670465.7061288,[]
1613670465.785579,[]
1613670466.856544,[]
1613670466.8988428,[]
1613670467.97573,[]
1613670468.0414028,[]
1613670469.0864232,[]
1613670469.1752582,[]
1613670470.226172,[]
1613670470.29411,[]
1613670471.3845592,[]
1613670471.4717498,[]
1613670472.5698628,[]
1613670472.642962,[]
1613670473.729731,[]
1613670473.79853,[]
1613670474.90408,[]
1613670474.982434,[]
1613670476.114837,[]
1613670476.185982,[]
1613670477.2366679,[]
1613670477.283345,[]
1613670478.341331,[]
1613670478.4044778,[]
1613670479.471475,[]
1613670479.542013,[]
1613670480.60238,[]
1613670480.638963,[]
1613670481.695403,[]
1613670481.8382668,[]
1613670483.027224,[]
1613670483.067159,[]
1613670484.144599,[]
1613670484.224947,[]
1613670485.294492,[[{'id': 'aaltosea1', 'roles': 'ml_provider'}, 'Data quality violation']]
1613670485.328118,[[{'id': 'user1', 'roles': 'ml_user'}, 'Accuracy violation on small resource machine']]
1613670486.3665469,[[{'id': 'aaltosea1', 'roles': 'ml_provider'}, 'Data quality violation']]
1613670486.422869,[[{'id': 'user1', 'roles': 'ml_user'}, 'Accuracy violation on small resource machine']]
1613670487.466603,[[{'id': 'aaltosea1', 'roles': 'ml_provider'}, 'Data quality violation']]
1613670487.5419211,[[{'id': 'user1', 'roles': 'ml_user'}, 'Accuracy violation on small resource machine']]
1613670488.6077728,[]
1613670488.6548,[]
1613670489.7034922,[]
1613670489.737565,[]
1613670490.788008,[]
1613670490.8394399,[]
1613670491.879734,[]
1613670491.933909,[]
1613670493.344011,[]
1613670493.725642,[[{'id': 'user1', 'roles': 'ml_user'}, 'ResponseTime violation on small resource machine']]
1613670494.796832,[]
1613670494.87357,[]
1613670495.916717,[]
1613670495.984792,[]
1613670497.040261,[]
1613670497.070115,[]
1613670498.1393979,[]
1613670498.2204108,[]
1613670499.271391,[]
1613670499.354631,[]
1613670500.387466,[]
1613670500.420207,[]
1613670501.489256,[]
1613670501.537995,[]
1613670502.591978,[]
1613670502.623172,[]
1613670503.674171,[]
1613670503.707078,[]
1613670504.765895,[]
1613670504.8049438,[]
1613670505.872363,[]
1613670505.9343739,[]
1613670506.993551,[]
1613670507.073232,[]
1613670508.145258,[]
1613670508.1753669,[]
1613670509.243049,[]
1613670509.2956228,[]
1613670510.3681269,[]
1613670510.3958411,[]
1613670511.4869819,[]
1613670511.575058,[]
1613670512.618377,[]
1613670512.663121,[]
1613670513.721081,[]
1613670513.767498,[]
1613670514.8502882,[]
1613670514.900882,[]
1613670515.975918,[]
1613670516.075308,[]
1613670517.109216,[]
1613670517.1440809,[]
1613670518.220287,[]
1613670518.2865868,[]
1613670519.344797,[]
1613670519.3735979,[]
1613670520.4571588,[]
1613670520.544307,[]
1613670521.5697868,[]
1613670521.594111,[]
1613670522.6364758,[]
1613670522.663897,[]
1613670523.709105,[]
1613670523.734827,[]
1613670524.784275,[]
1613670524.810545,[]
1613670525.851085,[]
1613670525.8803709,[]
1613670526.937187,[]
1613670526.9663758,[]
1613670528.013942,[]
1613670528.046389,[]
1613670529.116392,[]
1613670529.1962419,[]
1613670530.23915,[]
1613670530.2684832,[]
1613670531.313206,[]
1613670531.341046,[]
1613670532.401811,[]
1613670532.434818,[]
1613670533.495539,[]
1613670533.562997,[]
1613670534.6114402,[]
1613670534.704402,[]
1613670535.753547,[]
1613670535.8168268,[]
1613670536.872183,[[{'id': 'aaltosea1', 'roles': 'ml_provider'}, 'Data quality violation']]
1613670536.9056818,[[{'id': 'user1', 'roles': 'ml_user'}, 'Accuracy violation on small resource machine']]
1613670537.960854,[[{'id': 'aaltosea1', 'roles': 'ml_provider'}, 'Data quality violation']]
1613670538.042565,[[{'id': 'user1', 'roles': 'ml_user'}, 'Accuracy violation on small resource machine']]
1613670539.093655,[[{'id': 'aaltosea1', 'roles': 'ml_provider'}, 'Data quality violation']]
1613670539.146407,[[{'id': 'user1', 'roles': 'ml_user'}, 'Accuracy violation on small resource machine']]
1613670540.244926,[[{'id': 'aaltosea1', 'roles': 'ml_provider'}, 'Data quality violation']]
1613670540.326333,[[{'id': 'user1', 'roles': 'ml_user'}, 'Accuracy violation on small resource machine']]
1613670541.387048,[[{'id': 'aaltosea1', 'roles': 'ml_provider'}, 'Data quality violation']]
1613670541.421848,[[{'id': 'user1', 'roles': 'ml_user'}, 'Accuracy violation on small resource machine']]
1613670542.503605,[[{'id': 'aaltosea1', 'roles': 'ml_provider'}, 'Data quality violation']]
1613670542.573184,[[{'id': 'user1', 'roles': 'ml_user'}, 'Accuracy violation on small resource machine']]
1613670543.6317282,[[{'id': 'aaltosea1', 'roles': 'ml_provider'}, 'Data quality violation']]
1613670543.731972,[[{'id': 'user1', 'roles': 'ml_user'}, 'Accuracy violation on small resource machine']]
1613670544.774751,[[{'id': 'aaltosea1', 'roles': 'ml_provider'}, 'Data quality violation']]
1613670544.804447,[[{'id': 'user1', 'roles': 'ml_user'}, 'Accuracy violation on small resource machine']]
1613670545.84182,[[{'id': 'aaltosea1', 'roles': 'ml_provider'}, 'Data quality violation']]
1613670545.870253,[[{'id': 'user1', 'roles': 'ml_user'}, 'Accuracy violation on small resource machine']]
1613670546.910034,[[{'id': 'aaltosea1', 'roles': 'ml_provider'}, 'Data quality violation']]
1613670546.947469,[[{'id': 'user1', 'roles': 'ml_user'}, 'Accuracy violation on small resource machine']]
1613670548.045535,[[{'id': 'aaltosea1', 'roles': 'ml_provider'}, 'Data quality violation']]
1613670548.144423,[[{'id': 'user1', 'roles': 'ml_user'}, 'Accuracy violation on small resource machine']]
1613670549.190934,[[{'id': 'aaltosea1', 'roles': 'ml_provider'}, 'Data quality violation']]
1613670549.2447948,[[{'id': 'user1', 'roles': 'ml_user'}, 'Accuracy violation on small resource machine']]
1613670550.3230011,[[{'id': 'aaltosea1', 'roles': 'ml_provider'}, 'Data quality violation']]
1613670550.406786,[[{'id': 'user1', 'roles': 'ml_user'}, 'Accuracy violation on small resource machine']]
1613670551.455738,[]
1613670551.542437,[]
1613670552.581482,[]
1613670552.612017,[]
1613670553.745707,[]
1613670553.8279932,[]
1613670554.876887,[]
1613670554.9066691,[]
1613670555.9496472,[]
1613670555.9934342,[]
1613670557.059149,[]
1613670557.130477,[]
1613670558.178206,[]
1613670558.207526,[]
1613670559.260011,[]
1613670559.341225,[]
1613670560.3858318,[]
1613670560.435744,[]
1613670561.5059059,[]
1613670561.5696661,[]
1613670562.633481,[]
1613670562.673099,[]
1613670563.751749,[]
1613670563.8467178,[]
1613670564.900018,[]
1613670564.989154,[]
1613670566.046239,[]
1613670566.077805,[]
1613670567.150524,[]
1613670567.2295601,[]
1613670568.2764769,[]
1613670568.3279638,[]
1613670569.394565,[]
1613670569.513052,[]
1613670570.56797,[]
1613670570.5975559,[]
1613670571.671092,[]
1613670571.7016199,[]
1613670572.770725,[]
1613670572.7970781,[]
1613670573.878154,[]
1613670573.932019,[]
1613670574.9936159,[]
1613670575.0907671,[]
1613670576.129232,[]
1613670576.156974,[]
1613670577.197692,[]
1613670577.226274,[]
1613670578.2818182,[]
1613670578.35923,[]
1613670579.40814,[]
1613670579.479744,[]
1613670580.536889,[]
1613670580.5748742,[]
1613670581.641409,[]
1613670581.729932,[]
1613670582.774753,[]
1613670582.874561,[]
1613670583.912291,[]
1613670583.941841,[]
1613670584.998513,[]
1613670585.07707,[]
1613670586.121834,[]
1613670586.18205,[]
1613670587.245697,[]
1613670587.3062751,[]
1613670588.381154,[]
1613670588.451673,[]
1613670589.547945,[]
1613670589.6021209,[]
1613670590.6937401,[]
1613670590.7526689,[]
1613670591.8225589,[]
1613670591.860953,[]
1613670592.967248,[]
1613670593.0483332,[]
1613670594.095398,[]
1613670594.148181,[]
1613670595.214432,[]
1613670595.271504,[]
1613670596.33778,[]
1613670596.409912,[]
1613670597.466482,[]
1613670597.554453,[]
1613670598.607486,[]
1613670598.677093,[]
1613670599.726144,[]
1613670599.810299,[]
1613670600.858207,[]
1613670600.912575,[]
1613670602.00667,[]
1613670602.0913641,[]
1613670603.137106,[]
1613670603.192381,[]
1613670604.2595289,[]
1613670604.3065972,[]
1613670605.356318,[]
1613670605.385191,[]
1613670606.469036,[]
1613670606.54861,[]
1613670607.583325,[]
1613670607.615991,[]
1613670608.6796649,[]
1613670608.7496,[]
1613670609.809783,[]
1613670609.833627,[]
1613670610.91102,[]
1613670611.0182002,[]
1613670612.069957,[]
1613670612.0970821,[]
1613670613.146492,[]
1613670613.216539,[]
1613670614.2976372,[]
1613670614.438425,[]
1613670615.6037571,[]
1613670615.783751,[]
1613670617.08705,[]
1613670617.201588,[[{'id': 'user1', 'roles': 'ml_user'}, 'ResponseTime violation on small resource machine']]
1613670618.284668,[]
1613670618.4144168,[]
1613670619.476374,[]
1613670619.553403,[]
1613670620.6072361,[]
1613670620.643188,[]
1613670621.7301881,[]
1613670621.813389,[]
1613670622.86099,[]
1613670622.899302,[]
1613670623.9609659,[]
1613670624.104959,[]
1613670625.152181,[]
1613670625.216914,[]
1613670626.2773619,[]
1613670626.316406,[]
1613670627.3855941,[]
1613670627.496685,[]
1613670628.5353432,[]
1613670628.5682418,[]
1613670629.6286988,[]
1613670629.682546,[]
1613670630.754445,[]
1613670630.785461,[]
1613670631.8612149,[]
1613670631.920901,[]
1613670632.991868,[]
1613670633.0207129,[]
1613670634.111512,[]
1613670634.17212,[]
1613670635.227869,[]
1613670635.285536,[]
1613670636.3520372,[]
1613670636.378558,[]
1613670637.4164119,[]
1613670637.443487,[]
1613670638.4824262,[]
1613670638.507756,[]
1613670639.546797,[]
1613670639.6026251,[]
1613670640.666614,[]
1613670640.727221,[]
1613670641.791643,[]
1613670641.815255,[]
1613670642.848607,[]
1613670642.879035,[]
1613670643.923305,[]
1613670643.958677,[]
1613670645.027543,[]
1613670645.0831249,[]
1613670646.1511831,[]
1613670646.233631,[]
1613670647.280292,[]
1613670647.3394802,[]
1613670648.427814,[]
1613670648.510997,[]
1613670649.554204,[]
1613670649.5876899,[]
1613670650.654966,[]
1613670650.6852422,[]
1613670651.7407732,[]
1613670651.815786,[]
1613670652.886873,[]
1613670652.955018,[]
1613670654.011759,[]
1613670654.036602,[]
1613670655.107487,[]
1613670655.13885,[]
1613670656.245597,[]
1613670656.334846,[]
1613670657.425946,[]
1613670657.508857,[]
1613670658.569491,[]
1613670658.60932,[]
1613670659.709714,[]
1613670659.804203,[]
1613670660.850985,[]
1613670660.918436,[]
1613670661.969567,[]
1613670662.008244,[]
1613670663.107659,[]
1613670663.1840708,[]
1613670664.2194948,[]
1613670664.255807,[]
1613670665.308382,[]
1613670665.414815,[]
1613670666.4836109,[]
1613670666.573914,[]
1613670667.621979,[]
1613670667.648886,[]
1613670668.719429,[]
1613670668.760154,[]
1613670670.1095629,[]
1613670670.2081,[]
1613670671.258219,[]
1613670671.334014,[]
1613670672.37203,[]
1613670672.425036,[]
1613670673.474108,[]
1613670673.540759,[]
1613670674.595314,[]
1613670674.656644,[]
1613670675.703887,[]
1613670675.7704608,[]
1613670676.837867,[]
1613670676.898807,[]
1613670677.963547,[]
1613670678.027649,[]
1613670679.077761,[]
1613670679.154133,[]
1613670680.204076,[]
1613670680.256384,[]
1613670681.311723,[]
1613670681.3568158,[]
1613670682.472407,[]
1613670682.524836,[]
1613670683.580731,[]
1613670683.635366,[]
1613670684.6857212,[]
1613670684.762256,[]
1613670810.3467252,[]
1613670810.379157,[]
1613670811.4197161,[]
1613670811.446551,[]
1613670812.488131,[]
1613670812.516775,[]
1613670813.5757482,[]
1613670813.60021,[]
1613670814.6673658,[]
1613670814.701761,[]
1613670815.814338,[]
1613670815.874358,[]
1613670816.942616,[]
1613670817.021898,[]
1613670818.068467,[]
1613670818.1010911,[]
1613670819.175922,[]
1613670819.2418041,[]
1613670820.563471,[]
1613670820.7718,[[{'id': 'user1', 'roles': 'ml_user'}, 'ResponseTime violation on small resource machine']]
1613670822.08807,[]
1613670822.116436,[]
1613670823.1915,[]
1613670823.27809,[]
1613670824.351289,[]
1613670824.37981,[]
1613670825.420845,[]
1613670825.4777322,[]
1613670826.549658,[]
1613670826.595105,[]
1613670827.6571891,[]
1613670827.6949592,[]
1613670828.7370749,[]
1613670828.770936,[]
1613670829.814749,[]
1613670829.853923,[]
1613670830.8969128,[]
1613670830.964944,[]
1613670832.050163,[]
1613670832.1235971,[]
1613670833.190287,[]
1613670833.264048,[]
1613670834.3228211,[]
1613670834.412034,[]
1613670835.471261,[]
1613670835.584089,[]
1613670836.651118,[[{'id': 'aaltosea1', 'roles': 'ml_provider'}, 'Data quality violation']]
1613670836.784769,[[{'id': 'user1', 'roles': 'ml_user'}, 'Accuracy violation on small resource machine']]
1613670837.86357,[[{'id': 'aaltosea1', 'roles': 'ml_provider'}, 'Data quality violation']]
1613670837.948608,[[{'id': 'user1', 'roles': 'ml_user'}, 'Accuracy violation on small resource machine']]
1613670839.094849,[[{'id': 'aaltosea1', 'roles': 'ml_provider'}, 'Data quality violation']]
1613670839.191624,[[{'id': 'user1', 'roles': 'ml_user'}, 'Accuracy violation on small resource machine']]
1613670840.259072,[]
1613670840.309751,[]
1613670841.413153,[]
1613670841.592407,[]
1613670842.697121,[]
1613670842.724927,[]
1613670843.774435,[]
1613670844.0361311,[]
1613670845.154687,[]
1613670845.2947881,[]
1613670846.394003,[]
1613670846.4773471,[]
1613670847.519467,[]
1613670847.573764,[]
1613670848.613009,[]
1613670848.659172,[]
1613670849.747838,[]
1613670849.922079,[]
1613670851.033855,[]
1613670851.08462,[]
1613670852.400873,[]
1613670852.539713,[]
1613670853.615805,[]
1613670853.6690838,[]
1613670854.718273,[]
1613670854.7529972,[]
1613670855.861291,[]
1613670855.900618,[]
1613670857.0140622,[]
1613670857.250516,[]
1613670858.383473,[]
1613670858.413579,[]
1613670859.533149,[]
1613670860.063128,[]
1613670861.25314,[]
1613670861.315485,[]
1613670862.492949,[]
1613670862.562109,[]
1613670863.69929,[]
1613670863.7631161,[]
1613670864.838685,[]
1613670864.885076,[]
1613670865.978202,[]
1613670866.030433,[]
1613670867.1456199,[]
1613670867.18199,[]
1613670868.23787,[]
1613670868.274283,[]
1613670869.3308449,[]
1613670869.353395,[]
1613670870.409247,[]
1613670870.448979,[]
1613670871.496246,[]
1613670871.5291579,[]
1613670872.583097,[]
1613670872.611249,[]
1613670873.664206,[]
1613670873.701233,[]
1613670874.766599,[]
1613670874.818787,[]
1613670875.878037,[]
1613670875.9148412,[]
1613670876.9665868,[]
1613670877.008032,[]
1613670878.04834,[]
1613670878.079283,[]
1613670879.140183,[]
1613670879.2241259,[]
1613670880.369076,[]
1613670880.398891,[]
1613670881.4581969,[]
1613670881.619483,[]
1613670882.747964,[]
1613670882.785888,[]
1613670883.839596,[]
1613670883.866754,[]
1613670884.915166,[]
1613670884.947086,[]
1613670885.9898088,[]
1613670886.01713,[]
1613670887.088647,[]
1613670887.132233,[]
1613670888.183958,[]
1613670888.230249,[]
1613670889.270933,[]
1613670889.302308,[]
1613670890.33906,[[{'id': 'aaltosea1', 'roles': 'ml_provider'}, 'Data quality violation']]
1613670890.401013,[[{'id': 'user1', 'roles': 'ml_user'}, 'Accuracy violation on small resource machine']]
1613670891.456168,[[{'id': 'aaltosea1', 'roles': 'ml_provider'}, 'Data quality violation']]
1613670891.503854,[[{'id': 'user1', 'roles': 'ml_user'}, 'Accuracy violation on small resource machine']]
1613670892.567641,[[{'id': 'aaltosea1', 'roles': 'ml_provider'}, 'Data quality violation']]
1613670892.599156,[[{'id': 'user1', 'roles': 'ml_user'}, 'Accuracy violation on small resource machine']]
1613670893.643561,[[{'id': 'aaltosea1', 'roles': 'ml_provider'}, 'Data quality violation']]
1613670893.668488,[[{'id': 'user1', 'roles': 'ml_user'}, 'Accuracy violation on small resource machine']]
1613670894.8869388,[[{'id': 'aaltosea1', 'roles': 'ml_provider'}, 'Data quality violation']]
1613670894.9569888,[[{'id': 'user1', 'roles': 'ml_user'}, 'Accuracy violation on small resource machine']]
1613670896.371549,[[{'id': 'aaltosea1', 'roles': 'ml_provider'}, 'Data quality violation']]
1613670896.445622,[[{'id': 'user1', 'roles': 'ml_user'}, 'Accuracy violation on small resource machine'], [{'id': 'user1', 'roles': 'ml_user'}, 'ResponseTime violation on small resource machine']]
1613670897.5289102,[[{'id': 'aaltosea1', 'roles': 'ml_provider'}, 'Data quality violation']]
1613670897.56034,[[{'id': 'user1', 'roles': 'ml_user'}, 'Accuracy violation on small resource machine']]
1613670898.672251,[[{'id': 'aaltosea1', 'roles': 'ml_provider'}, 'Data quality violation']]
1613670898.7917829,[[{'id': 'user1', 'roles': 'ml_user'}, 'Accuracy violation on small resource machine']]
1613670899.951218,[[{'id': 'aaltosea1', 'roles': 'ml_provider'}, 'Data quality violation']]
1613670900.030925,[[{'id': 'user1', 'roles': 'ml_user'}, 'Accuracy violation on small resource machine']]
1613670901.1027908,[[{'id': 'aaltosea1', 'roles': 'ml_provider'}, 'Data quality violation']]
1613670901.2564878,[[{'id': 'user1', 'roles': 'ml_user'}, 'Accuracy violation on small resource machine']]
1613670902.343838,[[{'id': 'aaltosea1', 'roles': 'ml_provider'}, 'Data quality violation']]
1613670902.38236,[[{'id': 'user1', 'roles': 'ml_user'}, 'Accuracy violation on small resource machine']]
1613670903.432829,[[{'id': 'aaltosea1', 'roles': 'ml_provider'}, 'Data quality violation']]
1613670903.471195,[[{'id': 'user1', 'roles': 'ml_user'}, 'Accuracy violation on small resource machine']]
1613670904.5166779,[[{'id': 'aaltosea1', 'roles': 'ml_provider'}, 'Data quality violation']]
1613670904.5540218,[[{'id': 'user1', 'roles': 'ml_user'}, 'Accuracy violation on small resource machine']]
1613670905.598861,[]
1613670905.6380181,[]
1613670906.698336,[]
1613670906.732309,[]
1613670907.793789,[]
1613670907.846026,[]
1613670908.901736,[]
1613670908.9616792,[]
1613670910.001664,[]
1613670910.0423748,[]
1613670911.099435,[]
1613670911.135616,[]
1613670912.175571,[]
1613670912.204258,[]
1613670913.247645,[]
1613670913.276021,[]
1613670914.316525,[]
1613670914.362425,[]
1613670915.41121,[]
1613670915.438575,[]
1613670916.504961,[]
1613670916.560859,[]
1613670917.5996869,[]
1613670917.63395,[]
1613670918.696585,[]
1613670918.727186,[]
1613670919.782932,[]
1613670919.815416,[]
1613670920.855872,[]
1613670920.8900611,[]
1613670921.9500532,[]
1613670921.9979799,[]
1613670923.0419872,[]
1613670923.0725272,[]
1613670924.1170402,[]
1613670924.154793,[]
1613670925.204434,[]
1613670925.237804,[]
1613670926.2841332,[]
1613670926.333816,[]
1613670927.388065,[]
1613670927.421586,[]
1613670928.484746,[]
1613670928.542896,[]
1613670929.663306,[]
1613670929.7059689,[]
1613670930.753182,[]
1613670930.788368,[]
1613670931.847049,[]
1613670931.879093,[]
1613670932.924889,[]
1613670932.952786,[]
1613670934.02745,[]
1613670934.0767732,[]
1613670935.1258152,[]
1613670935.1586308,[]
1613670936.201389,[]
1613670936.240999,[]
1613670937.285194,[]
1613670937.324012,[]
1613670938.3732831,[]
1613670938.408406,[]
1613670939.447305,[]
1613670939.476827,[]
1613670940.523753,[]
1613670940.558811,[]
1613670941.597067,[]
1613670941.624133,[]
1613670942.6759849,[]
1613670942.724063,[]
1613670943.791028,[]
1613670943.8319218,[]
1613670944.888514,[]
1613670944.9276302,[]
1613670945.960597,[]
1613670945.995578,[]
1613670947.0449002,[]
1613670947.0835252,[]
1613670948.2258828,[]
1613670948.3169081,[]
1613670949.356732,[]
1613670949.3866591,[]
1613670950.434144,[]
1613670950.46884,[]
1613670951.512087,[]
1613670951.54125,[]
1613670952.592602,[]
1613670952.6313138,[]
1613670953.677997,[]
1613670953.712062,[]
